方向,起始时间,结束时间,持续K数,涨跌幅%,同向连续K,净向10K,F10通过,确认可入场,确认时间,确认入场价,确认后空间%,确认后MAE%,峰值在确认前
做空,2025-04-24 04:00:00+00:00,2025-04-24 12:00:00+00:00,3,-0.8507260431078338,1.0,False,False,False,,,,,
做多,2025-04-24 12:00:00+00:00,2025-04-24 16:00:00+00:00,2,-1.0832584020546325,10.0,True,True,False,,,,,
做多,2025-04-24 16:00:00+00:00,2025-04-25 00:00:00+00:00,3,-0.3864566027009196,10.0,True,True,False,,,,,
做多,2025-04-25 00:00:00+00:00,2025-04-27 04:00:00+00:00,14,0.17359521943725978,10.0,True,True,True,2025-04-26 16:00:00+00:00,94261.0,1.0815713815894166,0.7153541761704235,True
做多,2025-04-27 04:00:00+00:00,2025-04-27 12:00:00+00:00,3,-1.0315377460041124,3.0,True,False,False,,,,,
做多,2025-04-27 12:00:00+00:00,2025-04-27 16:00:00+00:00,2,-0.7630196105264271,4.0,True,False,False,,,,,
做多,2025-04-27 16:00:00+00:00,2025-04-27 20:00:00+00:00,2,-0.8834235434277931,5.0,True,False,False,,,,,
做空,2025-04-27 20:00:00+00:00,2025-04-28 00:00:00+00:00,2,-0.068686707706255,1.0,False,False,False,,,,,
做空,2025-04-28 00:00:00+00:00,2025-04-28 04:00:00+00:00,2,-1.0658659484962318,1.0,False,False,False,,,,,
做多,2025-04-28 04:00:00+00:00,2025-04-28 12:00:00+00:00,3,-0.16280473278282714,8.0,True,False,False,,,,,
做空,2025-04-28 12:00:00+00:00,2025-04-28 16:00:00+00:00,2,-0.9622128589150135,0.0,False,False,False,,,,,
做多,2025-04-28 16:00:00+00:00,2025-04-29 20:00:00+00:00,8,-0.5355810122149451,10.0,True,True,False,,,,,
做多,2025-04-29 20:00:00+00:00,2025-04-30 00:00:00+00:00,2,-1.07121115383182,6.0,True,False,False,,,,,
做多,2025-04-30 00:00:00+00:00,2025-04-30 12:00:00+00:00,4,-0.9600451935998422,7.0,True,False,False,,,,,
做空,2025-04-30 12:00:00+00:00,2025-04-30 16:00:00+00:00,2,-1.1608898819220277,0.0,False,False,False,,,,,
做多,2025-04-30 16:00:00+00:00,2025-04-30 20:00:00+00:00,2,-0.836215019475914,10.0,True,True,False,,,,,
做多,2025-04-30 20:00:00+00:00,2025-05-01 00:00:00+00:00,2,-0.859547294924961,10.0,True,True,False,,,,,
做多,2025-05-01 00:00:00+00:00,2025-05-03 08:00:00+00:00,15,1.9219531250373831,10.0,True,True,True,2025-05-02 16:00:00+00:00,96856.8,0.2339536305143173,1.0861395379570664,True
做空,2025-05-03 08:00:00+00:00,2025-05-03 12:00:00+00:00,2,-0.9949003572146521,8.0,True,False,False,,,,,
做多,2025-05-03 12:00:00+00:00,2025-05-03 16:00:00+00:00,2,-0.9525869388961796,1.0,False,False,False,,,,,
做多,2025-05-03 16:00:00+00:00,2025-05-03 20:00:00+00:00,2,-0.9038379742005243,0.0,False,False,False,,,,,
做空,2025-05-03 20:00:00+00:00,2025-05-04 00:00:00+00:00,2,-0.7461748368414589,10.0,True,True,False,,,,,
做空,2025-05-04 00:00:00+00:00,2025-05-04 04:00:00+00:00,2,-0.9423717363087227,10.0,True,True,False,,,,,
做空,2025-05-04 04:00:00+00:00,2025-05-05 16:00:00+00:00,10,1.3908969053781959,10.0,True,True,False,,,,,
做空,2025-05-05 16:00:00+00:00,2025-05-05 20:00:00+00:00,2,-0.9628298703906378,5.0,False,False,False,,,,,
做空,2025-05-05 20:00:00+00:00,2025-05-06 00:00:00+00:00,2,-0.9865502495470253,4.0,False,False,False,,,,,
做空,2025-05-06 00:00:00+00:00,2025-05-06 16:00:00+00:00,5,-0.3044520462075609,3.0,False,False,False,,,,,
做多,2025-05-06 16:00:00+00:00,2025-05-06 20:00:00+00:00,2,0.8884494672977413,10.0,True,True,False,,,,,
做多,2025-05-06 20:00:00+00:00,2025-05-07 16:00:00+00:00,6,-0.16819834411864332,10.0,True,True,False,,,,,
做多,2025-05-07 16:00:00+00:00,2025-05-12 12:00:00+00:00,30,8.153422563020476,10.0,True,True,True,2025-05-09 08:00:00+00:00,102914.5,2.865096755073392,0.6553984132459468,False
做空,2025-05-12 12:00:00+00:00,2025-05-12 16:00:00+00:00,2,0.3852588466963198,4.0,True,False,False,,,,,
做空,2025-05-12 16:00:00+00:00,2025-05-12 20:00:00+00:00,2,-1.3406539308356185,3.0,True,False,False,,,,,
做空,2025-05-12 20:00:00+00:00,2025-05-13 04:00:00+00:00,3,-1.0006667790066843,2.0,False,False,False,,,,,
做空,2025-05-13 04:00:00+00:00,2025-05-13 08:00:00+00:00,2,-1.329486328063603,0.0,False,False,False,,,,,
做多,2025-05-13 08:00:00+00:00,2025-05-14 08:00:00+00:00,7,-0.15165694823541973,9.0,True,False,False,,,,,
做多,2025-05-14 08:00:00+00:00,2025-05-14 12:00:00+00:00,2,-0.9918856226207317,4.0,False,False,False,,,,,
做多,2025-05-14 12:00:00+00:00,2025-05-14 16:00:00+00:00,2,-1.201884823760943,5.0,False,False,False,,,,,
做多,2025-05-14 16:00:00+00:00,2025-05-15 00:00:00+00:00,3,-1.064961430456191,6.0,False,False,False,,,,,
做空,2025-05-15 00:00:00+00:00,2025-05-15 12:00:00+00:00,4,0.17495878743214743,2.0,True,False,False,,,,,
做多,2025-05-15 12:00:00+00:00,2025-05-15 16:00:00+00:00,2,-0.30807313372107403,10.0,True,True,False,,,,,
做多,2025-05-15 16:00:00+00:00,2025-05-15 20:00:00+00:00,2,-1.1986501079279934,9.0,True,False,False,,,,,
做多,2025-05-15 20:00:00+00:00,2025-05-17 00:00:00+00:00,8,-0.6463620783185594,8.0,True,False,False,,,,,
做多,2025-05-17 00:00:00+00:00,2025-05-17 08:00:00+00:00,3,-0.9999592894218706,7.0,True,False,False,,,,,
做空,2025-05-17 08:00:00+00:00,2025-05-17 12:00:00+00:00,2,-0.9604746762921619,1.0,False,False,False,,,,,
做空,2025-05-17 12:00:00+00:00,2025-05-17 16:00:00+00:00,2,-1.0465560846436017,2.0,False,False,False,,,,,
做多,2025-05-17 16:00:00+00:00,2025-05-17 20:00:00+00:00,2,-0.8496650277627159,7.0,True,False,False,,,,,
做多,2025-05-17 20:00:00+00:00,2025-05-18 20:00:00+00:00,7,2.06116433733679,6.0,True,False,False,,,,,
做多,2025-05-18 20:00:00+00:00,2025-05-19 00:00:00+00:00,2,-0.63454699923253,7.0,True,False,False,,,,,
做空,2025-05-19 00:00:00+00:00,2025-05-19 12:00:00+00:00,4,0.16915918420657314,2.0,False,False,False,,,,,
做多,2025-05-19 12:00:00+00:00,2025-05-23 04:00:00+00:00,23,5.3489807207789895,10.0,True,True,True,2025-05-21 04:00:00+00:00,106463.6,5.162233852697066,0.3998549739065856,False
做多,2025-05-23 04:00:00+00:00,2025-05-23 08:00:00+00:00,2,-1.1110162934448842,1.0,False,False,False,,,,,
做空,2025-05-23 08:00:00+00:00,2025-05-24 08:00:00+00:00,7,0.5447867035705928,5.0,True,False,False,,,,,
做多,2025-05-24 08:00:00+00:00,2025-05-24 12:00:00+00:00,2,-1.424966073070614,2.0,False,False,False,,,,,
做空,2025-05-24 12:00:00+00:00,2025-05-24 16:00:00+00:00,2,-1.4393659255375695,7.0,True,False,False,,,,,
做空,2025-05-24 16:00:00+00:00,2025-05-24 20:00:00+00:00,2,-0.22028368010725638,6.0,True,False,False,,,,,
做空,2025-05-24 20:00:00+00:00,2025-05-25 20:00:00+00:00,7,-0.567381606906248,5.0,False,False,False,,,,,
做多,2025-05-25 20:00:00+00:00,2025-05-26 00:00:00+00:00,2,-0.7892014056730554,6.0,True,False,False,,,,,
做多,2025-05-26 00:00:00+00:00,2025-05-26 16:00:00+00:00,5,-0.8001694599113149,5.0,True,False,False,,,,,
做多,2025-05-26 16:00:00+00:00,2025-05-26 20:00:00+00:00,2,-1.2176890418236852,4.0,True,False,False,,,,,
做多,2025-05-26 20:00:00+00:00,2025-05-27 00:00:00+00:00,2,-1.2061146104770277,4.0,False,False,False,,,,,
做空,2025-05-27 00:00:00+00:00,2025-05-27 04:00:00+00:00,2,-1.3049769407050662,6.0,True,False,False,,,,,
做多,2025-05-27 04:00:00+00:00,2025-05-27 12:00:00+00:00,3,-0.24387666414301754,3.0,False,False,False,,,,,
做多,2025-05-27 12:00:00+00:00,2025-05-27 20:00:00+00:00,3,-1.2180593238672635,1.0,False,False,False,,,,,
做空,2025-05-27 20:00:00+00:00,2025-05-28 00:00:00+00:00,2,-1.0716011492767386,8.0,True,False,False,,,,,
做空,2025-05-28 00:00:00+00:00,2025-05-29 08:00:00+00:00,9,0.2745551272624578,7.0,True,False,False,,,,,
做多,2025-05-29 08:00:00+00:00,2025-05-29 12:00:00+00:00,2,-1.1453275393510816,0.0,False,False,False,,,,,
做空,2025-05-29 12:00:00+00:00,2025-06-01 16:00:00+00:00,20,1.951852507196886,10.0,True,True,True,2025-05-31 04:00:00+00:00,103700.6,0.43461657888190774,1.5278600123817936,True
做空,2025-06-01 16:00:00+00:00,2025-06-01 20:00:00+00:00,2,-1.0778925583305963,3.0,False,False,False,,,,,
做多,2025-06-01 20:00:00+00:00,2025-06-02 00:00:00+00:00,2,-1.034291875434643,2.0,True,False,False,,,,,
做空,2025-06-02 00:00:00+00:00,2025-06-02 04:00:00+00:00,2,-1.0730703151093102,3.0,False,False,False,,,,,
做多,2025-06-02 04:00:00+00:00,2025-06-02 08:00:00+00:00,2,-0.5588212268313923,4.0,True,False,False,,,,,
做空,2025-06-02 08:00:00+00:00,2025-06-02 20:00:00+00:00,4,-0.852958425492143,2.0,False,False,False,,,,,
做多,2025-06-02 20:00:00+00:00,2025-06-03 04:00:00+00:00,3,-0.5240517206099199,6.0,True,False,False,,,,,
做空,2025-06-03 04:00:00+00:00,2025-06-03 08:00:00+00:00,2,-0.8311638233564709,2.0,False,False,False,,,,,
做多,2025-06-03 08:00:00+00:00,2025-06-03 12:00:00+00:00,2,0.3729182923803104,5.0,True,False,False,,,,,
做多,2025-06-03 12:00:00+00:00,2025-06-03 20:00:00+00:00,3,-1.028617463763489,4.0,False,False,False,,,,,
做多,2025-06-03 20:00:00+00:00,2025-06-04 00:00:00+00:00,2,-1.0286281351686564,2.0,False,False,False,,,,,
做多,2025-06-04 00:00:00+00:00,2025-06-04 04:00:00+00:00,2,-1.0151539527288957,1.0,False,False,False,,,,,
做多,2025-06-04 04:00:00+00:00,2025-06-04 08:00:00+00:00,2,-0.6080872898240367,1.0,False,False,False,,,,,
做空,2025-06-04 08:00:00+00:00,2025-06-04 12:00:00+00:00,2,-0.11122022853757461,9.0,True,False,False,,,,,
做多,2025-06-04 12:00:00+00:00,2025-06-04 16:00:00+00:00,2,-0.995426555532535,0.0,False,False,False,,,,,
做空,2025-06-04 16:00:00+00:00,2025-06-05 12:00:00+00:00,6,-0.03804440031833862,9.0,True,False,False,,,,,
做空,2025-06-05 12:00:00+00:00,2025-06-06 08:00:00+00:00,6,2.428876612880923,4.0,True,False,False,,,,,
做多,2025-06-06 08:00:00+00:00,2025-06-06 12:00:00+00:00,2,0.16413690439454745,10.0,True,True,False,,,,,
做多,2025-06-06 12:00:00+00:00,2025-06-09 00:00:00+00:00,16,0.00964929208486151,10.0,True,True,True,2025-06-08 04:00:00+00:00,105380.4,1.0459250486807905,0.42987120944691803,False
做多,2025-06-09 00:00:00+00:00,2025-06-09 04:00:00+00:00,2,-0.8430792996979365,10.0,True,True,False,,,,,
做多,2025-06-09 04:00:00+00:00,2025-06-09 08:00:00+00:00,2,1.1377682078814086,10.0,True,True,False,,,,,
做多,2025-06-09 08:00:00+00:00,2025-06-11 16:00:00+00:00,15,1.773913659975236,10.0,True,True,True,2025-06-11 00:00:00+00:00,109664.1,0.625455367800396,1.2149828430635081,True
做空,2025-06-11 16:00:00+00:00,2025-06-11 20:00:00+00:00,2,-0.6622529351582226,10.0,True,True,False,,,,,
做空,2025-06-11 20:00:00+00:00,2025-06-12 16:00:00+00:00,6,0.387957499437031,10.0,True,True,False,,,,,
做空,2025-06-12 16:00:00+00:00,2025-06-13 12:00:00+00:00,6,2.777692445889994,6.0,True,False,False,,,,,
做空,2025-06-13 12:00:00+00:00,2025-06-13 16:00:00+00:00,2,-1.1716613728880074,8.0,True,False,False,,,,,
做空,2025-06-13 16:00:00+00:00,2025-06-13 20:00:00+00:00,2,-1.1704521695307228,9.0,True,False,False,,,,,
做多,2025-06-13 20:00:00+00:00,2025-06-14 00:00:00+00:00,2,-1.095577797860141,1.0,False,False,False,,,,,
做空,2025-06-14 00:00:00+00:00,2025-06-15 00:00:00+00:00,7,-0.2642063528107091,8.0,True,False,False,,,,,
做空,2025-06-15 00:00:00+00:00,2025-06-15 04:00:00+00:00,2,-0.9415861581460143,2.0,False,False,False,,,,,
做空,2025-06-15 04:00:00+00:00,2025-06-15 12:00:00+00:00,3,-0.6947126922587187,1.0,False,False,False,,,,,
做多,2025-06-15 12:00:00+00:00,2025-06-15 16:00:00+00:00,2,-0.9560166930997902,9.0,True,False,False,,,,,
做空,2025-06-15 16:00:00+00:00,2025-06-15 20:00:00+00:00,2,-0.3918261533882546,1.0,False,False,False,,,,,
做多,2025-06-15 20:00:00+00:00,2025-06-16 00:00:00+00:00,2,-0.6192787328690945,8.0,True,False,False,,,,,
做多,2025-06-16 00:00:00+00:00,2025-06-17 00:00:00+00:00,7,1.8306728339124219,7.0,True,False,False,,,,,
做多,2025-06-17 00:00:00+00:00,2025-06-17 04:00:00+00:00,2,-1.054862353832048,1.0,False,False,False,,,,,
做多,2025-06-17 04:00:00+00:00,2025-06-17 08:00:00+00:00,2,-1.0598191477416123,0.0,False,False,False,,,,,
做空,2025-06-17 08:00:00+00:00,2025-06-20 04:00:00+00:00,18,0.9584808378422636,10.0,True,True,True,2025-06-19 00:00:00+00:00,105054.4,1.1271303248602547,0.6771729694329878,True
做多,2025-06-20 04:00:00+00:00,2025-06-20 12:00:00+00:00,3,-0.33961454784277306,1.0,False,False,False,,,,,
做空,2025-06-20 12:00:00+00:00,2025-06-23 04:00:00+00:00,17,4.4420297215958495,10.0,True,True,True,2025-06-22 04:00:00+00:00,102399.0,4.183243976991968,0.3815466947919385,False
做多,2025-06-23 04:00:00+00:00,2025-06-23 08:00:00+00:00,2,-1.2868002183598672,8.0,True,False,False,,,,,
做空,2025-06-23 08:00:00+00:00,2025-06-23 12:00:00+00:00,2,-0.9940789823772799,1.0,False,False,False,,,,,
做空,2025-06-23 12:00:00+00:00,2025-06-23 16:00:00+00:00,2,-0.1382764690471401,0.0,False,False,False,,,,,
做多,2025-06-23 16:00:00+00:00,2025-06-26 08:00:00+00:00,17,3.3582804503249886,10.0,True,True,True,2025-06-25 08:00:00+00:00,107136.3,1.0394236127250904,0.4072382563146225,False
做多,2025-06-26 08:00:00+00:00,2025-06-26 12:00:00+00:00,2,-1.129306348665827,2.0,False,False,False,,,,,
做多,2025-06-26 12:00:00+00:00,2025-06-26 16:00:00+00:00,2,-1.1330789697900516,2.0,False,False,False,,,,,
做多,2025-06-26 16:00:00+00:00,2025-06-26 20:00:00+00:00,2,-0.7959592199493501,3.0,False,False,False,,,,,
做空,2025-06-26 20:00:00+00:00,2025-06-27 00:00:00+00:00,2,-0.7205922701088279,2.0,True,False,False,,,,,
做多,2025-06-27 00:00:00+00:00,2025-06-27 04:00:00+00:00,2,-0.8996765787868026,4.0,False,False,False,,,,,
做空,2025-06-27 04:00:00+00:00,2025-06-27 12:00:00+00:00,3,-0.6603328779137629,2.0,True,False,False,,,,,
做多,2025-06-27 12:00:00+00:00,2025-06-27 16:00:00+00:00,2,-0.797878557328989,4.0,False,False,False,,,,,
做空,2025-06-27 16:00:00+00:00,2025-06-27 20:00:00+00:00,2,-1.0969240642535503,1.0,False,False,False,,,,,
做空,2025-06-27 20:00:00+00:00,2025-06-28 00:00:00+00:00,2,-1.061620304223745,1.0,False,False,False,,,,,
做多,2025-06-28 00:00:00+00:00,2025-06-28 04:00:00+00:00,2,-0.8740239366829905,3.0,True,False,False,,,,,
做多,2025-06-28 04:00:00+00:00,2025-06-28 08:00:00+00:00,2,-0.9717088721432808,3.0,True,False,False,,,,,
做多,2025-06-28 08:00:00+00:00,2025-06-28 12:00:00+00:00,2,-0.8541712557527557,3.0,True,False,False,,,,,
做多,2025-06-28 12:00:00+00:00,2025-06-28 16:00:00+00:00,2,-0.9109823704063676,3.0,True,False,False,,,,,
做空,2025-06-28 16:00:00+00:00,2025-06-28 20:00:00+00:00,2,-0.8434726895960156,1.0,False,False,False,,,,,
做多,2025-06-28 20:00:00+00:00,2025-06-29 00:00:00+00:00,2,-0.7210317087948529,3.0,True,False,False,,,,,
做空,2025-06-29 00:00:00+00:00,2025-06-29 04:00:00+00:00,2,-0.8390622623879802,1.0,False,False,False,,,,,
做多,2025-06-29 04:00:00+00:00,2025-06-29 16:00:00+00:00,4,0.24844288296817368,2.0,True,False,False,,,,,
做空,2025-06-29 16:00:00+00:00,2025-06-29 20:00:00+00:00,2,-0.7752255963657391,4.0,False,False,False,,,,,
做多,2025-06-29 20:00:00+00:00,2025-06-30 04:00:00+00:00,3,-0.44585377128884196,1.0,False,False,False,,,,,
做空,2025-06-30 04:00:00+00:00,2025-06-30 08:00:00+00:00,2,-0.713522336797822,7.0,True,False,False,,,,,
做多,2025-06-30 08:00:00+00:00,2025-06-30 12:00:00+00:00,2,-0.7853810019358375,1.0,False,False,False,,,,,
做空,2025-06-30 12:00:00+00:00,2025-06-30 16:00:00+00:00,2,-0.8205804236401224,8.0,True,False,False,,,,,
做多,2025-06-30 16:00:00+00:00,2025-06-30 20:00:00+00:00,2,-0.7923369776171456,2.0,False,False,False,,,,,
做空,2025-06-30 20:00:00+00:00,2025-07-02 04:00:00+00:00,9,0.9372535375779611,7.0,True,False,False,,,,,
做多,2025-07-02 04:00:00+00:00,2025-07-04 12:00:00+00:00,15,2.25979670256937,10.0,True,True,True,2025-07-03 20:00:00+00:00,109545.2,0.17079707737080752,1.9254152623757108,True
做空,2025-07-04 12:00:00+00:00,2025-07-05 04:00:00+00:00,5,-0.6511017787339266,10.0,True,True,False,,,,,
做空,2025-07-05 04:00:00+00:00,2025-07-06 12:00:00+00:00,9,-0.6232237125369832,7.0,False,False,False,,,,,
做多,2025-07-06 12:00:00+00:00,2025-07-06 16:00:00+00:00,2,-0.6526892310551426,5.0,True,False,False,,,,,
做多,2025-07-06 16:00:00+00:00,2025-07-07 08:00:00+00:00,5,0.047008012460043574,4.0,True,False,False,,,,,
做多,2025-07-07 08:00:00+00:00,2025-07-07 12:00:00+00:00,2,-0.6794457609791182,2.0,False,False,False,,,,,
做空,2025-07-07 12:00:00+00:00,2025-07-08 08:00:00+00:00,6,-0.22480301238470535,4.0,True,False,False,,,,,
做多,2025-07-08 08:00:00+00:00,2025-07-08 12:00:00+00:00,2,-0.49836054079990083,6.0,True,False,False,,,,,
做空,2025-07-08 12:00:00+00:00,2025-07-08 16:00:00+00:00,2,-0.6203015486293348,1.0,False,False,False,,,,,
做多,2025-07-08 16:00:00+00:00,2025-07-09 00:00:00+00:00,3,-0.7196726550576263,8.0,True,False,False,,,,,
做空,2025-07-09 00:00:00+00:00,2025-07-09 04:00:00+00:00,2,-0.708112355653229,0.0,False,False,False,,,,,
做多,2025-07-09 04:00:00+00:00,2025-07-09 08:00:00+00:00,2,-0.5386706883926945,10.0,True,True,False,,,,,
做多,2025-07-09 08:00:00+00:00,2025-07-09 12:00:00+00:00,2,-0.08212350798080403,10.0,True,True,False,,,,,
做多,2025-07-09 12:00:00+00:00,2025-07-12 12:00:00+00:00,19,7.565864829101199,10.0,True,True,True,2025-07-11 04:00:00+00:00,117522.7,1.1573083327731628,0.7756799324726128,False
做空,2025-07-12 12:00:00+00:00,2025-07-12 16:00:00+00:00,2,-0.9761759838299359,0.0,False,False,False,,,,,
做多,2025-07-12 16:00:00+00:00,2025-07-12 20:00:00+00:00,2,-0.9292502797085267,10.0,True,True,False,,,,,
做多,2025-07-12 20:00:00+00:00,2025-07-13 00:00:00+00:00,2,-0.6824968725829766,9.0,True,False,False,,,,,
做多,2025-07-13 00:00:00+00:00,2025-07-14 12:00:00+00:00,10,3.7452879747208248,8.0,True,False,False,,,,,
做空,2025-07-14 12:00:00+00:00,2025-07-14 16:00:00+00:00,2,-0.7603138153686355,10.0,True,True,False,,,,,
做空,2025-07-14 16:00:00+00:00,2025-07-14 20:00:00+00:00,2,-1.0952402324721473,10.0,True,True,False,,,,,
做空,2025-07-14 20:00:00+00:00,2025-07-16 08:00:00+00:00,10,2.1600225716254693,9.0,True,False,False,,,,,
做空,2025-07-16 08:00:00+00:00,2025-07-16 12:00:00+00:00,2,-1.2061133762961154,4.0,False,False,False,,,,,
做多,2025-07-16 12:00:00+00:00,2025-07-16 16:00:00+00:00,2,-1.0869652684975546,5.0,True,False,False,,,,,
做多,2025-07-16 16:00:00+00:00,2025-07-16 20:00:00+00:00,2,-0.9963903020804573,6.0,False,False,False,,,,,
做空,2025-07-16 20:00:00+00:00,2025-07-17 00:00:00+00:00,2,-0.6336689211102255,3.0,True,False,False,,,,,
做空,2025-07-17 00:00:00+00:00,2025-07-17 08:00:00+00:00,3,-1.2383400613478197,2.0,True,False,False,,,,,
做空,2025-07-17 08:00:00+00:00,2025-07-17 12:00:00+00:00,2,-0.7783748760869316,4.0,False,False,False,,,,,
做多,2025-07-17 12:00:00+00:00,2025-07-17 16:00:00+00:00,2,-0.534378969882712,5.0,True,False,False,,,,,
做多,2025-07-17 16:00:00+00:00,2025-07-17 20:00:00+00:00,2,-0.2958261996077024,4.0,True,False,False,,,,,
做多,2025-07-17 20:00:00+00:00,2025-07-18 08:00:00+00:00,4,-1.2170040424062656,3.0,False,False,False,,,,,
做多,2025-07-18 08:00:00+00:00,2025-07-18 12:00:00+00:00,2,-1.1989479131820162,0.0,False,False,False,,,,,
做空,2025-07-18 12:00:00+00:00,2025-07-20 12:00:00+00:00,13,-0.9379791364587994,10.0,True,True,True,2025-07-20 04:00:00+00:00,117984.3,0.24003193645255944,0.6862777505142609,True
做多,2025-07-20 12:00:00+00:00,2025-07-20 16:00:00+00:00,2,-0.9041709476376897,1.0,False,False,False,,,,,
做空,2025-07-20 16:00:00+00:00,2025-07-21 00:00:00+00:00,3,0.3474957730997148,6.0,True,False,False,,,,,
做空,2025-07-21 00:00:00+00:00,2025-07-21 04:00:00+00:00,2,-1.0601852183545828,6.0,False,False,False,,,,,
做多,2025-07-21 04:00:00+00:00,2025-07-21 08:00:00+00:00,2,-1.0246552746020547,4.0,False,False,False,,,,,
做空,2025-07-21 08:00:00+00:00,2025-07-21 12:00:00+00:00,2,-0.8067955877195757,5.0,True,False,False,,,,,
做空,2025-07-21 12:00:00+00:00,2025-07-22 04:00:00+00:00,5,0.5152176699400071,4.0,True,False,False,,,,,
做空,2025-07-22 04:00:00+00:00,2025-07-22 08:00:00+00:00,2,-1.1750687297911304,1.0,False,False,False,,,,,
做多,2025-07-22 08:00:00+00:00,2025-07-22 12:00:00+00:00,2,-0.821699899450252,4.0,True,False,False,,,,,
做多,2025-07-22 12:00:00+00:00,2025-07-22 16:00:00+00:00,2,-0.5700531392138677,3.0,True,False,False,,,,,
做多,2025-07-22 16:00:00+00:00,2025-07-23 04:00:00+00:00,4,-1.1773975303010904,2.0,True,False,False,,,,,
做空,2025-07-23 04:00:00+00:00,2025-07-23 08:00:00+00:00,2,-0.8086984453781423,2.0,False,False,False,,,,,
做多,2025-07-23 08:00:00+00:00,2025-07-23 12:00:00+00:00,2,-1.0515206435096536,3.0,False,False,False,,,,,
做多,2025-07-23 12:00:00+00:00,2025-07-23 16:00:00+00:00,2,-1.1372928434664156,3.0,False,False,False,,,,,
做空,2025-07-23 16:00:00+00:00,2025-07-23 20:00:00+00:00,2,-1.174513574383331,4.0,True,False,False,,,,,
做多,2025-07-23 20:00:00+00:00,2025-07-24 00:00:00+00:00,2,-0.6855674629054419,3.0,False,False,False,,,,,
做空,2025-07-24 00:00:00+00:00,2025-07-24 04:00:00+00:00,2,0.03234784626556046,6.0,True,False,False,,,,,
做空,2025-07-24 04:00:00+00:00,2025-07-24 08:00:00+00:00,2,-1.162417981795725,6.0,True,False,False,,,,,
做多,2025-07-24 08:00:00+00:00,2025-07-24 12:00:00+00:00,2,-0.5332133472802468,2.0,False,False,False,,,,,
做多,2025-07-24 12:00:00+00:00,2025-07-24 16:00:00+00:00,2,-1.1090432403952346,3.0,False,False,False,,,,,
做多,2025-07-24 16:00:00+00:00,2025-07-24 20:00:00+00:00,2,-1.0988810733544196,4.0,False,False,False,,,,,
做空,2025-07-24 20:00:00+00:00,2025-07-25 20:00:00+00:00,7,1.8342108349563129,5.0,True,False,False,,,,,
做多,2025-07-25 20:00:00+00:00,2025-07-26 00:00:00+00:00,2,-1.088456142328295,10.0,True,True,False,,,,,
做多,2025-07-26 00:00:00+00:00,2025-07-28 08:00:00+00:00,15,0.5793819817351187,10.0,True,True,True,2025-07-27 16:00:00+00:00,118953.3,0.7218799310317553,0.4052010326741671,False
做多,2025-07-28 08:00:00+00:00,2025-07-28 12:00:00+00:00,2,-0.8492954257395336,3.0,False,False,False,,,,,
做空,2025-07-28 12:00:00+00:00,2025-07-29 00:00:00+00:00,4,-0.44180497409666103,5.0,True,False,False,,,,,
