序号,组别,信号时间,成交时间,方向,6K极值,回调突破线,回调偏移%,ATR,入场触发线,成交方式,入场价,初始止损,止盈目标,出场时间,出场价,持仓K数,R值,收益率%,MFE%,出场原因,年份
3598,新入场_ATR触发_C,2026-02-22 20:00,2026-02-23 08:00,做空,67763.7,67763.7,0.0,919.41,66844.29,挂单触发,66844.29,67763.7,59632.06,2026-02-25 08:00,64958.26,12,2.0513,2.822,6.646,KAMA跟踪,2026
3599,新入场_ATR触发_C,2026-02-19 00:00,2026-02-19 20:00,做空,66666.2,66824.5,0.237,1215.7,65608.8,挂单触发,65608.8,66824.5,58805.56,2026-02-19 20:00,66362.7,0,-0.6201,-1.149,0.02,确认失败平仓,2026
3600,新入场_ATR触发_C,2026-02-16 00:00,2026-02-16 20:00,做空,68741.4,69212.2,0.685,1292.2,67920.0,挂单触发,67920.0,69212.2,60906.74,2026-02-16 20:00,67505.5,0,0.3208,0.61,0.986,确认失败平仓,2026
3601,新入场_ATR触发_C,2026-02-13 20:00,2026-02-14 16:00,做多,68385.0,68385.0,0.0,1635.49,70020.49,挂单触发,70020.49,68385.0,83429.7,2026-02-14 16:00,70464.8,0,0.2717,0.635,0.767,确认失败平仓,2026
3602,新入场_ATR触发_C,2026-02-11 12:00,2026-02-11 20:00,做空,67883.0,67883.0,0.0,1782.9,66100.1,挂单触发,66100.1,67883.0,59737.04,2026-02-11 20:00,66489.3,0,-0.2183,-0.589,0.577,确认失败平仓,2026
3603,新入场_ATR触发_C,2026-02-07 00:00,2026-02-07 00:00,做多,69157.9,68667.4,0.709,1997.6,70665.0,信号K触发,70665.0,68667.4,83774.23,2026-02-07 00:00,70675.5,0,0.0053,0.015,1.113,确认失败平仓,2026
3604,新入场_ATR触发_C,2026-02-05 08:00,2026-02-05 08:00,做空,71838.0,75420.0,4.986,1781.88,73638.12,信号K触发,73638.12,75420.0,66369.6,2026-02-06 00:00,66369.6,4,4.0791,9.871,11.513,固定止盈,2026
3605,新入场_ATR触发_C,2026-02-04 00:00,2026-02-04 00:00,做空,77000.5,77566.5,0.735,1643.07,75923.43,信号K触发,75923.43,77566.5,68258.52,2026-02-04 16:00,76478.9,4,-0.3381,-0.732,3.996,保本平仓,2026
3606,新入场_ATR触发_C,2026-01-31 20:00,2026-02-01 00:00,做空,81832.0,81832.0,0.0,1392.26,80439.74,挂单触发,80439.74,81832.0,72012.16,2026-02-02 20:00,77985.09,11,1.7631,3.052,7.316,KAMA跟踪,2026
3607,新入场_ATR触发_C,2026-01-30 00:00,2026-01-30 00:00,做空,84335.4,87650.1,3.93,1059.12,86590.98,信号K触发,86590.98,87650.1,77132.09,2026-01-31 00:00,83974.14,6,2.4708,3.022,6.457,KAMA跟踪,2026
3608,新入场_ATR触发_C,2026-01-29 08:00,2026-01-29 08:00,做空,88786.0,88786.0,0.0,946.02,87839.98,信号K触发,87839.98,88786.0,78131.68,2026-01-29 08:00,88003.2,0,-0.1725,-0.186,0.216,确认失败平仓,2026
3609,新入场_ATR触发_C,2026-01-28 04:00,2026-01-28 16:00,做多,88983.3,88983.3,0.0,966.84,89950.14,挂单触发,89950.14,88983.3,108559.63,2026-01-28 16:00,90036.9,0,0.0897,0.096,0.191,确认失败平仓,2026
3610,新入场_ATR触发_C,2026-01-25 08:00,2026-01-25 16:00,做空,89116.9,89383.5,0.299,1067.05,88316.45,挂单触发,88316.45,89383.5,78657.48,2026-01-25 16:00,88531.0,0,-0.2011,-0.243,0.263,确认失败平仓,2026
3611,新入场_ATR触发_C,2026-01-20 12:00,2026-01-20 12:00,做空,92116.0,92344.5,0.248,857.66,91486.84,信号K触发,91486.84,92344.5,81263.16,2026-01-20 12:00,91136.1,0,0.409,0.383,0.835,确认失败平仓,2026
3612,新入场_ATR触发_C,2026-01-19 04:00,2026-01-19 04:00,做空,94819.5,94819.5,0.0,861.13,93958.37,信号K触发,93958.37,94819.5,83441.16,2026-01-19 04:00,93614.0,0,0.3999,0.367,0.434,确认失败平仓,2026
3613,新入场_ATR触发_C,2026-01-15 00:00,2026-01-15 04:00,做多,97100.0,96863.7,0.243,1044.79,97908.49,挂单触发,97908.49,96863.7,118173.71,2026-01-15 04:00,96863.7,0,-1.0,-1.067,0.024,ATR止损,2026
3614,新入场_ATR触发_C,2026-01-14 00:00,2026-01-14 00:00,做多,93408.0,92299.0,1.187,906.93,93205.93,信号K触发,93205.93,92299.0,112604.78,2026-01-15 20:00,95879.35,11,2.9478,2.868,5.071,KAMA跟踪,2026
3615,新入场_ATR触发_C,2026-01-13 20:00,2026-01-13 20:00,做多,92676.6,92299.0,0.407,906.93,93205.93,信号K触发,93205.93,92299.0,112604.78,2026-01-13 20:00,92299.0,0,-1.0,-0.973,0.217,ATR止损,2026
3616,新入场_ATR触发_C,2026-01-11 20:00,2026-01-12 08:00,做多,90818.0,90758.7,0.065,938.43,91697.13,挂单触发,91697.13,90758.7,110725.61,2026-01-12 08:00,91766.2,0,0.0736,0.075,0.862,确认失败平仓,2026
3617,新入场_ATR触发_C,2026-01-07 00:00,2026-01-07 00:00,做空,93088.0,93201.0,0.121,867.33,92333.67,信号K触发,92333.67,93201.0,82016.88,2026-01-07 00:00,92062.2,0,0.313,0.294,1.218,确认失败平仓,2026
3618,新入场_ATR触发_C,2026-01-06 00:00,2026-01-06 00:00,做多,93998.9,93382.5,0.656,802.08,94184.58,信号K触发,94184.58,93382.5,113926.65,2026-01-06 00:00,93382.5,0,-1.0,-0.852,0.309,ATR止损,2026
3619,新入场_ATR触发_C,2026-01-05 08:00,2026-01-05 08:00,做多,91779.7,91779.7,0.0,799.15,92578.85,信号K触发,92578.85,91779.7,111971.23,2026-01-05 08:00,92835.2,0,0.3208,0.277,0.868,确认失败平仓,2026
3620,新入场_ATR触发_C,2026-01-04 04:00,2026-01-04 08:00,做多,90456.0,90456.0,0.0,852.76,91308.76,挂单触发,91308.76,90456.0,110356.32,2026-01-04 08:00,91192.7,0,-0.1361,-0.127,0.316,确认失败平仓,2026
3621,新入场_ATR触发_C,2026-01-02 00:00,2026-01-02 08:00,做多,88079.3,88065.0,0.016,832.0,88897.0,挂单触发,88897.0,88065.0,107439.3,2026-01-02 08:00,88899.3,0,0.0028,0.003,0.215,确认失败平仓,2026
3622,新入场_ATR触发_C,2025-12-30 20:00,2025-12-30 20:00,做多,88190.6,88150.0,0.046,915.78,89065.78,信号K触发,89065.78,88150.0,107543.0,2025-12-30 20:00,88966.8,0,-0.1081,-0.111,0.068,确认失败平仓,2025
3623,新入场_ATR触发_C,2025-12-29 08:00,2025-12-29 08:00,做多,88078.3,88078.3,0.0,750.7,88829.0,信号K触发,88829.0,88078.3,107455.53,2025-12-29 16:00,88078.3,2,-1.0,-0.845,1.739,ATR止损,2025
3624,新入场_ATR触发_C,2025-12-25 20:00,2025-12-26 08:00,做多,88033.3,88033.3,0.0,1050.96,89084.26,挂单触发,89084.26,88033.3,107400.63,2025-12-26 08:00,88796.2,0,-0.2741,-0.323,0.39,确认失败平仓,2025
3625,新入场_ATR触发_C,2025-12-23 12:00,2025-12-23 12:00,做空,87738.3,88665.3,1.057,1085.2,87580.1,信号K触发,87580.1,88665.3,78025.46,2025-12-23 12:00,87531.3,0,0.045,0.056,0.689,确认失败平仓,2025
3626,新入场_ATR触发_C,2025-12-22 16:00,2025-12-22 20:00,做多,89600.0,89050.0,0.614,1110.35,90160.35,挂单触发,90160.35,89050.0,108641.0,2025-12-22 20:00,89688.5,0,-0.425,-0.523,0.487,确认失败平仓,2025
3627,新入场_ATR触发_C,2025-12-18 00:00,2025-12-18 00:00,做空,86158.4,87015.8,0.995,1255.41,85760.39,信号K触发,85760.39,87015.8,76573.9,2025-12-18 00:00,85982.7,0,-0.1771,-0.259,0.582,确认失败平仓,2025
3628,新入场_ATR触发_C,2025-12-15 20:00,2025-12-16 00:00,做空,87504.3,87504.3,0.0,1083.35,86420.95,挂单触发,86420.95,87504.3,77003.78,2025-12-16 00:00,86104.2,0,0.2924,0.367,1.56,确认失败平仓,2025
3629,新入场_ATR触发_C,2025-12-14 16:00,2025-12-14 16:00,做空,89711.9,89711.9,0.0,1134.38,88577.52,信号K触发,88577.52,89711.9,78946.47,2025-12-14 16:00,89308.2,0,-0.6441,-0.825,0.186,确认失败平仓,2025
3630,新入场_ATR触发_C,2025-12-11 08:00,2025-12-11 08:00,做空,91520.0,91520.0,0.0,1293.1,90226.9,信号K触发,90226.9,91520.0,80537.6,2025-12-11 08:00,89833.1,0,0.3045,0.436,1.004,确认失败平仓,2025
3631,新入场_ATR触发_C,2025-12-09 20:00,2025-12-10 00:00,做多,92106.4,92106.4,0.0,1345.91,93452.31,挂单触发,93452.31,92106.4,112369.81,2025-12-10 00:00,93761.9,0,0.23,0.331,1.18,确认失败平仓,2025
3632,新入场_ATR触发_C,2025-12-08 00:00,2025-12-08 00:00,做多,89940.3,89940.3,0.0,1234.21,91174.51,信号K触发,91174.51,89940.3,109727.17,2025-12-08 00:00,91379.7,0,0.1663,0.225,0.6,确认失败平仓,2025
3633,新入场_ATR触发_C,2025-12-05 20:00,2025-12-06 00:00,做空,90822.5,90822.5,0.0,1468.46,89354.04,挂单触发,89354.04,90822.5,79923.8,2025-12-06 00:00,89590.5,0,-0.161,-0.265,1.542,确认失败平仓,2025
3634,新入场_ATR触发_C,2025-12-01 04:00,2025-12-01 08:00,做空,90363.0,90363.0,0.0,1184.02,89178.98,挂单触发,89178.98,90363.0,79519.44,2025-12-02 04:00,86722.46,5,2.0747,2.755,6.047,KAMA跟踪,2025
3635,新入场_ATR触发_C,2025-11-27 00:00,2025-11-27 00:00,做多,88200.0,88200.0,0.0,1583.77,89783.77,信号K触发,89783.77,88200.0,107604.0,2025-11-27 00:00,89923.3,0,0.0881,0.155,0.645,确认失败平仓,2025
3636,新入场_ATR触发_C,2025-11-23 08:00,2025-11-24 04:00,做多,85599.9,85599.9,0.0,2183.8,87783.7,挂单触发,87783.7,85599.9,104431.88,2025-11-24 04:00,86807.7,0,-0.4469,-1.112,0.36,确认失败平仓,2025
3637,新入场_ATR触发_C,2025-11-21 00:00,2025-11-21 00:00,做空,88564.4,88564.4,0.0,1684.45,86879.95,信号K触发,86879.95,88564.4,77936.67,2025-11-21 00:00,86880.3,0,-0.0002,-0.0,0.936,确认失败平仓,2025
3638,新入场_ATR触发_C,2025-11-19 20:00,2025-11-20 00:00,做空,89966.0,90888.0,1.025,1646.68,89241.32,挂单触发,89241.32,90888.0,79981.44,2025-11-20 00:00,88857.7,0,0.233,0.43,0.719,确认失败平仓,2025
3639,新入场_ATR触发_C,2025-11-18 00:00,2025-11-18 04:00,做空,92922.8,92922.8,0.0,1553.1,91369.7,挂单触发,91369.7,92922.8,81772.06,2025-11-18 04:00,92169.7,0,-0.5151,-0.876,0.131,确认失败平仓,2025
3640,新入场_ATR触发_C,2025-11-16 20:00,2025-11-17 04:00,做空,94800.0,94800.0,0.0,1592.13,93207.87,挂单触发,93207.87,94800.0,83424.0,2025-11-17 04:00,94221.7,0,-0.6368,-1.088,0.306,确认失败平仓,2025
3641,新入场_ATR触发_C,2025-11-14 00:00,2025-11-14 00:00,做空,100711.0,100711.0,0.0,1467.55,99243.45,信号K触发,99243.45,100711.0,88625.68,2025-11-14 00:00,98643.1,0,0.4091,0.605,1.152,确认失败平仓,2025
3642,新入场_ATR触发_C,2025-11-12 20:00,2025-11-13 00:00,做空,102400.0,102400.0,0.0,1389.17,101010.83,挂单触发,101010.83,102400.0,90112.0,2025-11-13 00:00,101245.4,0,-0.1689,-0.232,0.297,确认失败平仓,2025
3643,新入场_ATR触发_C,2025-11-11 20:00,2025-11-11 20:00,做空,104615.7,104615.7,0.0,1401.88,103213.82,信号K触发,103213.82,104615.7,92061.82,2025-11-11 20:00,103417.2,0,-0.1451,-0.197,0.076,确认失败平仓,2025
3644,新入场_ATR触发_C,2025-11-09 20:00,2025-11-09 20:00,做多,102443.9,102443.9,0.0,1431.53,103875.43,信号K触发,103875.43,102443.9,124981.56,2025-11-09 20:00,103715.8,0,-0.1115,-0.154,0.293,确认失败平仓,2025
3645,新入场_ATR触发_C,2025-11-08 00:00,2025-11-08 04:00,做多,102480.4,102367.9,0.11,1625.85,103993.75,挂单触发,103993.75,102367.9,124888.84,2025-11-08 04:00,103305.2,0,-0.4235,-0.662,0.074,确认失败平仓,2025
3646,新入场_ATR触发_C,2025-11-04 12:00,2025-11-04 16:00,做空,105300.0,105300.0,0.0,1406.34,103893.66,挂单触发,103893.66,105300.0,92664.0,2025-11-04 16:00,104530.7,0,-0.453,-0.613,0.331,确认失败平仓,2025
3647,新入场_ATR触发_C,2025-11-03 08:00,2025-11-03 08:00,做空,109368.9,109836.7,0.428,1251.92,108584.78,信号K触发,108584.78,109836.7,96656.3,2025-11-06 00:00,104052.94,16,3.6199,4.174,8.929,KAMA跟踪,2025
3648,新入场_ATR触发_C,2025-10-30 20:00,2025-10-30 20:00,做空,107817.3,109026.4,1.121,1344.4,107682.0,信号K触发,107682.0,109026.4,95943.23,2025-10-30 20:00,107670.6,0,0.0085,0.011,0.397,确认失败平仓,2025
3649,新入场_ATR触发_C,2025-10-29 20:00,2025-10-30 00:00,做空,112036.1,112036.1,0.0,1230.47,110805.63,挂单触发,110805.63,112036.1,98591.77,2025-10-30 00:00,110605.6,0,0.1626,0.181,1.606,确认失败平仓,2025
3650,新入场_ATR触发_C,2025-10-29 04:00,2025-10-29 04:00,做空,113422.0,113422.0,0.0,1179.14,112242.86,信号K触发,112242.86,113422.0,99811.36,2025-10-29 04:00,112833.5,0,-0.5009,-0.526,0.108,确认失败平仓,2025
