序号,信号时间,方向,入场线类型,成交价,ATR,ATR%,EMA70偏离度%,突破K数,前3K方向涨幅%,量比,是否确认,是否加仓,加仓价,出场时间,出场价,持仓K数,底仓R值,加仓R值,R值,基础档位,是否降档,实际档位,底仓加权R,加仓加权R,加权R值,出场原因,年份
1771,2021-05-27 00:00,做空,6K极值,38510.0,2047.07,5.278,-22.09,3,1.83,0.93,弱突破,,,2021-05-27 00:00,38478.17,0,0.016,,0.016,1.0x,,1.0x,0.016,,0.016,弱突破平仓,2021
1772,2021-05-26 12:00,做多,6K极值,39658.5,2116.2,5.356,-20.64,27,3.24,0.75,弱突破,,,2021-05-26 12:00,40457.18,0,0.377,,0.377,1.0x,,1.0x,0.377,,0.377,弱突破平仓,2021
1773,2021-05-26 08:00,做多,6K极值,38686.96,2130.23,5.556,-23.45,5,4.93,0.59,弱突破,,,2021-05-26 08:00,39507.59,0,0.385,,0.385,1.0x,,1.0x,0.385,,0.385,弱突破平仓,2021
1774,2021-05-25 16:00,做空,6K极值,37639.02,2214.51,5.681,-22.17,5,1.5,1.09,弱突破,,,2021-05-25 16:00,36542.33,0,0.495,,0.495,1.0x,,1.0x,0.495,,0.495,弱突破平仓,2021
1775,2021-05-25 00:00,做多,6K极值,38604.28,2251.61,6.0,-25.58,18,6.57,0.94,弱突破,,,2021-05-25 00:00,39575.68,0,0.431,,0.431,1.0x,,1.0x,0.431,,0.431,弱突破平仓,2021
1776,2021-05-24 16:00,做多,6K极值,36861.52,2317.96,6.331,-27.4,7,10.79,0.91,弱突破,,,2021-05-24 16:00,37566.99,0,0.304,,0.304,1.0x,,1.0x,0.304,,0.304,弱突破平仓,2021
1777,2021-05-24 12:00,做多,6K极值,35875.02,2310.11,6.56,-30.17,5,5.7,0.75,弱突破,,,2021-05-24 12:00,36611.22,0,0.319,,0.319,1.0x,,1.0x,0.319,,0.319,弱突破平仓,2021
1778,2021-05-23 20:00,做空,6K极值,33807.57,2330.57,6.591,-30.35,23,5.53,2.08,弱突破,,,2021-05-23 20:00,33313.49,0,0.212,,0.212,1.0x,,1.0x,0.212,,0.212,弱突破平仓,2021
1779,2021-05-23 16:00,做空,6K极值,35526.82,2342.78,6.527,-29.3,6,3.73,1.83,弱突破,,,2021-05-23 16:00,35360.3,0,0.071,,0.071,1.0x,,1.0x,0.071,,0.071,弱突破平仓,2021
1780,2021-05-23 12:00,做空,6K极值,36681.49,2367.52,6.33,-26.33,5,1.94,0.73,弱突破,,,2021-05-23 12:00,35892.3,0,0.333,,0.333,1.0x,,1.0x,0.333,,0.333,弱突破平仓,2021
1781,2021-05-22 16:00,做多,6K极值,38060.0,2587.12,7.133,-29.21,4,0.75,0.69,弱突破,,,2021-05-22 16:00,38138.96,0,0.031,,0.031,1.0x,,1.0x,0.031,,0.031,弱突破平仓,2021
1782,2021-05-21 20:00,做空,6K极值,39215.78,2491.12,6.058,-20.37,8,-1.5,1.85,确认,,,2021-05-22 04:00,34509.89,2,1.889,,1.889,1.0x,,1.0x,1.889,,1.889,止盈,2021
1783,2021-05-20 20:00,做多,6K极值,40732.25,2611.82,6.455,-22.26,8,10.39,0.91,弱突破,,,2021-05-20 20:00,41411.05,0,0.26,,0.26,1.0x,,1.0x,0.26,,0.26,弱突破平仓,2021
1784,2021-05-17 00:00,做空,6K极值,47731.51,1632.77,3.416,-10.5,459,1.29,2.68,确认,是,42934.96,2021-05-19 08:00,42003.73,14,3.508,0.145,3.653,1.0x,,1.0x,3.508,0.145,3.653,止盈,2021
1785,2021-05-16 12:00,做多,基准值,49014.22,1677.59,3.464,-9.33,3,-1.19,0.68,弱突破,,,2021-05-16 12:00,49386.62,0,0.222,,0.222,1.0x,,1.0x,0.222,,0.222,弱突破平仓,2021
1786,2021-05-16 04:00,做空,6K极值,46937.25,1637.37,3.402,-10.23,16,0.76,0.89,弱突破,,,2021-05-16 04:00,46785.91,0,0.092,,0.092,1.0x,,1.0x,0.092,,0.092,弱突破平仓,2021
1787,2021-05-15 12:00,做空,6K极值,49075.06,1671.68,3.365,-7.35,7,3.07,0.88,弱突破,,,2021-05-15 12:00,48495.18,0,0.347,,0.347,1.0x,,1.0x,0.347,,0.347,弱突破平仓,2021
1788,2021-05-15 04:00,做空,基准值,49942.65,1710.13,3.407,-6.73,3,-0.28,0.77,弱突破,,,2021-05-15 04:00,49863.16,0,0.046,,0.046,1.0x,,1.0x,0.046,,0.046,弱突破平仓,2021
1789,2021-05-14 20:00,做多,6K极值,50989.15,1752.96,3.467,-6.03,7,1.72,0.75,弱突破,,,2021-05-14 20:00,51243.55,0,0.145,,0.145,1.0x,,1.0x,0.145,,0.145,弱突破平仓,2021
1790,2021-05-14 16:00,做多,6K极值,50405.72,1790.14,3.577,-6.99,4,3.0,0.71,弱突破,,,2021-05-14 16:00,50561.75,0,0.087,,0.087,1.0x,,1.0x,0.087,,0.087,弱突破平仓,2021
1791,2021-05-13 00:00,做空,6K极值,55318.95,1374.89,2.477,2.72,10,3.95,2.01,确认,,,2021-05-13 08:00,48680.68,2,4.828,,4.828,1.0x,,1.0x,4.828,,4.828,止盈,2021
1792,2021-05-12 08:00,做多,6K极值,56887.81,1391.85,2.454,4.69,7,2.59,0.76,确认,,,2021-05-12 20:00,55517.22,3,-0.985,,-0.985,1.0x,,1.0x,-0.985,,-0.985,3K收盘认赔,2021
1793,2021-05-11 00:00,做空,6K极值,56756.65,1321.09,2.264,7.87,19,1.81,1.96,确认,,,2021-05-12 00:00,56756.65,6,0.0,,0.0,1.0x,,1.0x,0.0,,0.0,KAMA跟踪止损,2021
1794,2021-05-10 08:00,做多,6K极值,58472.54,1310.54,2.249,7.81,6,0.48,0.82,确认,,,2021-05-10 20:00,58353.12,3,-0.091,,-0.091,1.0x,,1.0x,-0.091,,-0.091,3K收盘认赔,2021
1795,2021-05-09 20:00,做空,6K极值,57602.98,1319.6,2.275,7.3,8,1.58,1.6,弱突破,,,2021-05-09 20:00,57459.49,0,0.109,,0.109,1.0x,,1.0x,0.109,,0.109,弱突破平仓,2021
1796,2021-05-07 20:00,做多,基准值,57158.75,1364.54,2.415,5.07,4,0.12,1.1,弱突破,,,2021-05-07 20:00,57544.42,0,0.283,,0.283,1.0x,,1.0x,0.283,,0.283,弱突破平仓,2021
1797,2021-05-05 20:00,做多,6K极值,55894.24,1362.61,2.469,2.97,9,3.63,1.84,确认,是,58053.19,2021-05-07 00:00,56280.52,7,0.283,-0.827,-0.544,1.0x,,1.0x,0.283,-0.827,-0.544,KAMA跟踪止损,2021
1798,2021-05-04 08:00,做空,6K极值,56501.23,1151.17,2.013,6.92,20,2.6,2.29,确认,,,2021-05-05 16:00,55724.29,8,0.675,,0.675,1.0x,,1.0x,0.675,,0.675,KAMA跟踪止损,2021
1799,2021-05-04 04:00,做空,6K极值,57263.98,1151.3,1.997,7.78,4,2.03,1.19,弱突破,,,2021-05-04 04:00,57191.83,0,0.063,,0.063,1.5x,,1.5x,0.094,,0.094,弱突破平仓,2021
1800,2021-05-03 08:00,做多,基准值,57333.02,1139.77,2.013,6.08,7,-0.9,1.24,确认,,,2021-05-04 00:00,57333.02,4,0.0,,0.0,1.0x,,1.0x,0.0,,0.0,KAMA跟踪止损,2021
1801,2021-04-30 20:00,做多,6K极值,54828.01,1257.78,2.317,2.11,65,1.35,2.44,确认,是,57053.42,2021-05-02 08:00,57105.48,9,1.811,0.015,1.826,1.0x,,1.0x,1.811,0.015,1.826,KAMA跟踪止损,2021
1802,2021-04-30 12:00,做多,基准值,53858.11,1307.85,2.436,0.99,3,-0.13,0.87,弱突破,,,2021-04-30 12:00,54354.0,0,0.379,,0.379,1.0x,,1.0x,0.379,,0.379,弱突破平仓,2021
1803,2021-04-30 00:00,做空,6K极值,53358.85,1341.82,2.496,1.37,16,0.95,1.27,弱突破,,,2021-04-30 00:00,52889.17,0,0.35,,0.35,1.0x,,1.0x,0.35,,0.35,弱突破平仓,2021
1804,2021-04-29 00:00,做多,6K极值,55316.59,1358.85,2.5,2.54,3,-0.79,0.63,弱突破,,,2021-04-29 00:00,55417.91,0,0.075,,0.075,1.0x,,1.0x,0.075,,0.075,弱突破平仓,2021
1805,2021-04-26 08:00,做多,基准值,50540.86,1588.45,3.238,-7.21,18,-1.04,1.49,确认,是,53595.2,2021-04-28 12:00,54342.7,13,2.393,0.161,2.554,1.0x,,1.0x,2.393,0.161,2.554,KAMA跟踪止损,2021
1806,2021-04-26 04:00,做空,基准值,49213.73,1534.41,3.109,-6.63,7,0.65,1.65,弱突破,,,2021-04-26 04:00,49055.84,0,0.103,,0.103,1.0x,,1.0x,0.103,,0.103,弱突破平仓,2021
1807,2021-04-25 00:00,做多,基准值,50644.62,1757.9,3.5,-5.18,3,0.15,0.59,弱突破,,,2021-04-25 00:00,50704.47,0,0.034,,0.034,1.0x,,1.0x,0.034,,0.034,弱突破平仓,2021
1808,2021-04-24 16:00,做空,6K极值,49373.86,1789.6,3.59,-5.89,4,2.01,0.93,弱突破,,,2021-04-24 16:00,49124.81,0,0.139,,0.139,1.0x,,1.0x,0.139,,0.139,弱突破平仓,2021
1809,2021-04-24 04:00,做多,6K极值,50922.69,1875.58,3.686,-4.11,4,5.88,0.59,弱突破,,,2021-04-24 04:00,51130.37,0,0.111,,0.111,1.0x,,1.0x,0.111,,0.111,弱突破平仓,2021
1810,2021-04-24 00:00,做多,基准值,50586.55,1899.8,3.812,-6.06,3,-0.97,0.81,弱突破,,,2021-04-24 00:00,50880.86,0,0.155,,0.155,1.0x,,1.0x,0.155,,0.155,弱突破平仓,2021
1811,2021-04-23 12:00,做空,6K极值,48644.6,1814.88,3.606,-5.14,284,7.94,2.12,弱突破,,,2021-04-23 12:00,48055.64,0,0.325,,0.325,1.0x,,1.0x,0.325,,0.325,弱突破平仓,2021
1812,2021-04-23 08:00,做空,6K极值,50583.76,1726.18,3.337,-2.62,272,5.7,2.59,弱突破,,,2021-04-23 08:00,50329.71,0,0.147,,0.147,1.0x,,1.0x,0.147,,0.147,弱突破平仓,2021
1813,2021-04-23 04:00,做空,6K极值,52263.5,1692.51,3.196,-0.31,28,2.21,2.17,弱突破,,,2021-04-23 04:00,51723.66,0,0.319,,0.319,1.0x,,1.0x,0.319,,0.319,弱突破平仓,2021
1814,2021-04-18 08:00,做空,6K极值,59633.82,1143.27,1.903,13.63,120,1.48,4.29,确认,是,56189.07,2021-04-23 00:00,52477.76,28,6.259,0.809,7.068,1.5x,,1.5x,9.389,1.213,10.602,止盈,2021
1815,2021-04-17 20:00,做空,6K极值,60780.81,1150.12,1.886,15.34,5,0.72,1.23,弱突破,,,2021-04-17 20:00,60350.02,0,0.375,,0.375,1.5x,,1.5x,0.562,,0.562,弱突破平仓,2021
1816,2021-04-17 16:00,做空,6K极值,61201.34,1118.97,1.801,17.54,4,-0.58,0.99,弱突破,,,2021-04-17 16:00,60983.95,0,0.194,,0.194,1.5x,,1.5x,0.291,,0.291,弱突破平仓,2021
1817,2021-04-16 12:00,做空,基准值,62418.03,1109.0,1.76,19.66,8,-0.37,1.69,确认,,,2021-04-17 08:00,62418.03,5,0.0,,0.0,1.5x,,1.5x,0.0,,0.0,KAMA跟踪止损,2021
1818,2021-04-15 00:00,做空,6K极值,62445.23,1131.63,1.792,21.19,7,1.13,2.15,弱突破,,,2021-04-15 00:00,62231.49,0,0.189,,0.189,1.5x,,1.5x,0.283,,0.283,弱突破平仓,2021
1819,2021-04-13 16:00,做多,6K极值,61499.42,967.06,1.582,18.04,2862,1.59,2.89,确认,是,63423.4,2021-04-14 20:00,63292.21,7,1.854,-0.045,1.808,2.0x,,2.0x,3.708,-0.091,3.617,KAMA跟踪止损,2021
1820,2021-04-12 12:00,做多,6K极值,60523.41,950.73,1.573,17.51,9,1.2,1.58,弱突破,,,2021-04-12 12:00,60825.0,0,0.317,,0.317,2.0x,,2.0x,0.634,,0.634,弱突破平仓,2021
1821,2021-04-12 08:00,做多,6K极值,60297.58,956.71,1.592,17.37,5,0.44,0.95,弱突破,,,2021-04-12 08:00,60440.91,0,0.15,,0.15,2.0x,,2.0x,0.3,,0.3,弱突破平仓,2021
1822,2021-04-10 12:00,做多,6K极值,59272.85,951.98,1.606,16.37,155,1.69,2.53,确认,,,2021-04-11 04:00,59296.83,4,0.025,,0.025,2.0x,,2.0x,0.05,,0.05,KAMA跟踪止损,2021
1823,2021-04-10 08:00,做多,基准值,58808.29,932.14,1.603,14.77,23,-0.7,0.96,弱突破,,,2021-04-10 08:00,59269.8,0,0.495,,0.495,2.0x,,2.0x,0.99,,0.99,弱突破平仓,2021
1824,2021-04-09 16:00,做多,6K极值,58450.85,958.73,1.65,14.66,12,0.58,1.09,弱突破,,,2021-04-09 16:00,58570.17,0,0.124,,0.124,2.0x,,2.0x,0.249,,0.249,弱突破平仓,2021
1825,2021-04-08 20:00,做多,6K极值,57368.29,1008.5,1.785,11.95,6,0.86,1.42,弱突破,,,2021-04-08 20:00,57786.74,0,0.415,,0.415,2.0x,,2.0x,0.83,,0.83,弱突破平仓,2021
1826,2021-04-07 16:00,做空,6K极值,57252.12,951.5,1.644,15.24,53,0.7,2.78,确认,,,2021-04-08 12:00,56856.64,5,0.416,,0.416,1.5x,,1.5x,0.623,,0.623,KAMA跟踪止损,2021
1827,2021-04-06 20:00,做空,6K极值,58400.0,923.73,1.576,17.09,5,1.0,1.81,确认,,,2021-04-07 12:00,58202.06,4,0.214,,0.214,1.5x,,1.5x,0.321,,0.321,KAMA跟踪止损,2021
1828,2021-04-05 20:00,做多,基准值,58414.96,965.75,1.671,15.97,10,-0.73,1.71,确认,,,2021-04-06 12:00,58414.96,4,0.0,,0.0,2.0x,,2.0x,0.0,,0.0,KAMA跟踪止损,2021
1829,2021-04-05 12:00,做空,6K极值,57380.0,973.56,1.692,15.46,3,0.69,1.06,弱突破,,,2021-04-05 12:00,57286.62,0,0.096,,0.096,1.5x,,1.5x,0.144,,0.144,弱突破平仓,2021
1830,2021-04-04 04:00,做空,6K极值,57832.59,1009.57,1.722,18.92,20,1.21,1.29,确认,,,2021-04-04 20:00,57832.59,4,0.0,,0.0,1.5x,,1.5x,0.0,,0.0,KAMA跟踪止损,2021
1831,2021-04-04 00:00,做空,6K极值,58849.83,990.85,1.683,19.37,4,0.76,1.6,弱突破,,,2021-04-04 00:00,58644.31,0,0.207,,0.207,1.5x,,1.5x,0.311,,0.311,弱突破平仓,2021
1832,2021-04-02 08:00,做多,基准值,59317.81,1125.11,1.914,20.49,85,0.27,1.34,确认,,,2021-04-03 00:00,59317.81,4,0.0,,0.0,2.0x,,2.0x,0.0,,0.0,KAMA跟踪止损,2021
1833,2021-03-29 16:00,做多,6K极值,56190.66,1204.96,2.154,16.76,41,1.29,2.09,确认,是,58165.49,2021-03-31 16:00,57566.0,12,1.141,-0.304,0.838,1.0x,,1.0x,1.141,-0.304,0.838,KAMA跟踪止损,2021
1834,2021-03-29 00:00,做空,6K极值,55314.99,1195.3,2.121,18.37,5,-0.56,1.03,弱突破,,,2021-03-29 00:00,55216.69,0,0.082,,0.082,1.0x,,1.0x,0.082,,0.082,弱突破平仓,2021
1835,2021-03-28 00:00,做多,基准值,55357.72,1302.05,2.368,16.03,17,0.4,0.94,弱突破,,,2021-03-28 00:00,55778.55,0,0.323,,0.323,1.0x,,1.0x,0.323,,0.323,弱突破平仓,2021
1836,2021-03-26 12:00,做多,6K极值,52733.14,1452.74,2.771,11.21,7,2.78,0.77,确认,,,2021-03-27 20:00,54073.21,8,0.922,,0.922,1.0x,,1.0x,0.922,,0.922,KAMA跟踪止损,2021
1837,2021-03-25 20:00,做空,基准值,51519.3,1399.14,2.681,11.26,100,0.22,2.51,弱突破,,,2021-03-25 20:00,51005.17,0,0.367,,0.367,1.0x,,1.0x,0.367,,0.367,弱突破平仓,2021
1838,2021-03-24 16:00,做多,6K极值,55617.46,1341.51,2.418,18.62,9,0.72,1.24,确认,,,2021-03-25 04:00,52308.57,3,-2.467,,-2.467,1.0x,,1.0x,-2.467,,-2.467,3K收盘认赔,2021
1839,2021-03-23 00:00,做空,6K极值,56590.01,1295.49,2.269,23.08,7,0.89,1.48,确认,,,2021-03-24 12:00,55579.37,9,0.78,,0.78,1.0x,,1.0x,0.78,,0.78,KAMA跟踪止损,2021
1840,2021-03-21 16:00,做空,6K极值,56703.22,1339.02,2.349,23.49,21,3.89,1.29,弱突破,,,2021-03-21 16:00,56278.35,0,0.317,,0.317,1.0x,,1.0x,0.317,,0.317,弱突破平仓,2021
1841,2021-03-21 12:00,做空,6K极值,57503.32,1350.26,2.335,25.22,12,2.47,0.93,弱突破,,,2021-03-21 12:00,57014.92,0,0.362,,0.362,1.0x,,1.0x,0.362,,0.362,弱突破平仓,2021
1842,2021-03-21 08:00,做空,6K极值,58052.66,1362.45,2.343,26.85,9,1.95,0.81,弱突破,,,2021-03-21 08:00,57816.33,0,0.173,,0.173,1.0x,,1.0x,0.173,,0.173,弱突破平仓,2021
1843,2021-03-21 04:00,做空,基准值,58471.07,1362.35,2.296,29.4,3,-1.46,0.82,弱突破,,,2021-03-21 04:00,58157.66,0,0.23,,0.23,1.0x,,1.0x,0.23,,0.23,弱突破平仓,2021
1844,2021-03-19 20:00,做多,6K极值,58906.7,1555.48,2.644,29.33,4,1.96,1.15,弱突破,,,2021-03-19 20:00,59019.28,0,0.072,,0.072,1.0x,,1.0x,0.072,,0.072,弱突破平仓,2021
1845,2021-03-19 16:00,做多,6K极值,58525.26,1565.78,2.706,27.21,3,0.89,0.88,弱突破,,,2021-03-19 16:00,58830.49,0,0.195,,0.195,1.0x,,1.0x,0.195,,0.195,弱突破平仓,2021
1846,2021-03-18 00:00,做多,基准值,56353.48,1564.47,2.847,22.77,13,-1.09,1.36,确认,是,58939.91,2021-03-19 00:00,57341.02,6,0.631,-0.385,0.246,1.0x,,1.0x,0.631,-0.385,0.246,KAMA跟踪止损,2021
1847,2021-03-17 16:00,做空,6K极值,55248.22,1575.87,2.821,24.79,4,-0.13,1.0,弱突破,,,2021-03-17 16:00,54854.71,0,0.25,,0.25,1.0x,,1.0x,0.25,,0.25,弱突破平仓,2021
1848,2021-03-15 12:00,做空,6K极值,58797.81,1409.62,2.331,37.49,10,-1.18,1.8,确认,是,56184.51,2021-03-17 04:00,56645.38,10,1.527,-0.115,1.412,1.0x,,1.0x,1.527,-0.115,1.412,KAMA跟踪止损,2021
1849,2021-03-15 04:00,做空,6K极值,59390.11,1367.61,2.279,37.51,8,0.95,0.83,弱突破,,,2021-03-15 04:00,59056.45,0,0.244,,0.244,1.0x,,1.0x,0.244,,0.244,弱突破平仓,2021
1850,2021-03-13 16:00,做多,基准值,57566.51,1380.41,2.405,32.85,2676,0.67,1.78,确认,是,59724.63,2021-03-15 00:00,59430.41,8,1.35,-0.083,1.267,1.0x,,1.0x,1.35,-0.083,1.267,KAMA跟踪止损,2021
1851,2021-03-12 04:00,做多,6K极值,57776.04,1413.58,2.485,34.65,107,3.23,1.04,弱突破,,,2021-03-12 04:00,57859.99,0,0.059,,0.059,1.0x,,1.0x,0.059,,0.059,弱突破平仓,2021
1852,2021-03-11 12:00,做空,6K极值,55276.89,1391.69,2.482,32.71,3,0.57,0.7,弱突破,,,2021-03-11 12:00,55107.31,0,0.122,,0.122,1.0x,,1.0x,0.122,,0.122,弱突破平仓,2021
1853,2021-03-11 00:00,做多,6K极值,56525.16,1386.34,2.458,34.91,99,5.3,1.46,弱突破,,,2021-03-11 00:00,56798.71,0,0.197,,0.197,1.0x,,1.0x,0.197,,0.197,弱突破平仓,2021
1854,2021-03-10 20:00,做多,基准值,55861.91,1373.82,2.502,31.37,97,-0.02,1.5,弱突破,,,2021-03-10 20:00,56389.75,0,0.384,,0.384,1.0x,,1.0x,0.384,,0.384,弱突破平仓,2021
1855,2021-03-09 04:00,做多,6K极值,51532.32,1370.73,2.668,25.31,31,3.17,1.0,确认,,,2021-03-10 12:00,53138.97,8,1.172,,1.172,1.0x,,1.0x,1.172,,1.172,KAMA跟踪止损,2021
1856,2021-03-09 00:00,做多,6K极值,51252.23,1393.81,2.73,24.54,3,0.9,0.79,弱突破,,,2021-03-09 00:00,51370.94,0,0.085,,0.085,1.0x,,1.0x,0.085,,0.085,弱突破平仓,2021
1857,2021-03-08 12:00,做空,6K极值,49805.19,1420.22,2.807,23.43,5,-0.03,1.05,弱突破,,,2021-03-08 12:00,49794.46,0,0.008,,0.008,1.0x,,1.0x,0.008,,0.008,弱突破平仓,2021
1858,2021-03-07 16:00,做多,6K极值,50191.59,1450.69,2.897,23.15,17,3.55,1.05,弱突破,,,2021-03-07 16:00,50724.27,0,0.367,,0.367,1.0x,,1.0x,0.367,,0.367,弱突破平仓,2021
1859,2021-03-07 12:00,做多,6K极值,49909.35,1472.25,2.97,21.89,15,4.87,0.64,弱突破,,,2021-03-07 12:00,50076.53,0,0.114,,0.114,1.0x,,1.0x,0.114,,0.114,弱突破平仓,2021
1860,2021-03-07 08:00,做多,6K极值,49205.89,1495.22,3.059,21.08,13,1.45,0.7,弱突破,,,2021-03-07 08:00,49567.29,0,0.242,,0.242,1.0x,,1.0x,0.242,,0.242,弱突破平仓,2021
1861,2021-03-06 20:00,做空,6K极值,47986.28,1544.67,3.206,19.34,4,1.23,0.87,弱突破,,,2021-03-06 20:00,47267.2,0,0.466,,0.466,1.0x,,1.0x,0.466,,0.466,弱突破平仓,2021
1862,2021-03-06 00:00,做多,6K极值,48717.42,1633.88,3.411,19.41,5,1.27,1.29,弱突破,,,2021-03-06 00:00,49316.18,0,0.366,,0.366,1.0x,,1.0x,0.366,,0.366,弱突破平仓,2021
1863,2021-03-05 08:00,做空,6K极值,47515.75,1680.09,3.473,21.33,12,1.94,1.28,弱突破,,,2021-03-05 08:00,47304.09,0,0.126,,0.126,1.0x,,1.0x,0.126,,0.126,弱突破平仓,2021
1864,2021-03-05 00:00,做空,6K极值,48549.96,1665.64,3.369,24.01,10,0.28,1.44,弱突破,,,2021-03-05 00:00,47994.29,0,0.334,,0.334,1.0x,,1.0x,0.334,,0.334,弱突破平仓,2021
1865,2021-03-03 16:00,做多,6K极值,49951.48,1643.2,3.303,25.55,34,4.81,1.69,确认,,,2021-03-04 08:00,49951.48,4,0.0,,0.0,1.0x,,1.0x,0.0,,0.0,KAMA跟踪止损,2021
1866,2021-03-03 12:00,做多,6K极值,48961.9,1662.81,3.413,22.95,6,0.07,0.78,弱突破,,,2021-03-03 12:00,49745.73,0,0.471,,0.471,1.0x,,1.0x,0.471,,0.471,弱突破平仓,2021
1867,2021-03-01 20:00,做多,6K极值,47916.77,1887.52,3.953,22.3,21,5.67,1.3,确认,,,2021-03-03 00:00,47997.96,7,0.043,,0.043,1.0x,,1.0x,0.043,,0.043,KAMA跟踪止损,2021
1868,2021-02-26 04:00,做空,基准值,48619.54,2097.83,4.241,29.83,10,1.88,0.96,确认,是,44928.03,2021-03-01 16:00,47053.06,21,0.747,-0.367,0.38,1.0x,,1.0x,0.747,-0.367,0.38,KAMA跟踪止损,2021
1869,2021-02-23 12:00,做空,6K极值,50958.92,1786.61,3.438,38.58,3,2.49,2.6,确认,是,46478.17,2021-02-24 08:00,50095.39,5,0.483,-0.577,-0.094,1.0x,,1.0x,0.483,-0.577,-0.094,KAMA跟踪止损,2021
1870,2021-02-22 08:00,做空,基准值,56718.44,1372.13,2.388,56.7,5,-0.12,1.56,确认,,,2021-02-22 20:00,49912.23,3,4.96,,4.96,1.0x,,1.0x,4.96,,4.96,止盈,2021
1871,2021-02-22 00:00,做多,6K极值,57912.37,1376.15,2.398,56.48,2558,1.41,0.96,弱突破,,,2021-02-22 00:00,58187.54,0,0.2,,0.2,1.0x,,1.0x,0.2,,0.2,弱突破平仓,2021
1872,2021-02-21 16:00,做多,基准值,57129.65,1368.99,2.438,53.09,3,-1.61,1.07,弱突破,,,2021-02-21 16:00,57403.34,0,0.2,,0.2,1.0x,,1.0x,0.2,,0.2,弱突破平仓,2021
1873,2021-02-19 20:00,做多,6K极值,53061.38,1210.56,2.293,48.73,2545,2.29,1.02,确认,,,2021-02-21 04:00,55459.56,8,1.981,,1.981,1.0x,,1.0x,1.981,,1.981,KAMA跟踪止损,2021
1874,2021-02-19 16:00,做多,基准值,52260.79,1207.88,2.331,46.01,2544,-0.01,0.96,弱突破,,,2021-02-19 16:00,52794.35,0,0.442,,0.442,1.0x,,1.0x,0.442,,0.442,弱突破平仓,2021
1875,2021-02-17 12:00,做多,6K极值,50347.97,1358.85,2.734,44.41,2531,1.36,1.61,确认,,,2021-02-19 08:00,51147.34,11,0.588,,0.588,1.0x,,1.0x,0.588,,0.588,KAMA跟踪止损,2021
1876,2021-02-16 08:00,做多,6K极值,48844.81,1286.76,2.682,43.4,8,0.35,1.42,确认,,,2021-02-17 00:00,48844.81,4,0.0,,0.0,1.0x,,1.0x,0.0,,0.0,KAMA跟踪止损,2021
1877,2021-02-16 00:00,做多,6K极值,48276.1,1317.52,2.745,43.45,3,1.73,0.81,弱突破,,,2021-02-16 00:00,48719.04,0,0.336,,0.336,1.0x,,1.0x,0.336,,0.336,弱突破平仓,2021
1878,2021-02-14 12:00,做多,6K极值,47771.17,1314.36,2.776,43.34,12,0.48,1.35,确认,,,2021-02-15 08:00,47771.17,5,0.0,,0.0,1.0x,,1.0x,0.0,,0.0,KAMA跟踪止损,2021
1879,2021-02-13 16:00,做空,6K极值,47043.93,1443.26,3.068,44.38,4,0.64,1.15,弱突破,,,2021-02-13 16:00,46645.15,0,0.276,,0.276,1.0x,,1.0x,0.276,,0.276,弱突破平仓,2021
1880,2021-02-11 20:00,做多,6K极值,46593.74,1540.6,3.342,45.35,13,2.76,1.59,确认,,,2021-02-12 20:00,46593.74,6,0.0,,0.0,1.0x,,1.0x,0.0,,0.0,KAMA跟踪止损,2021
1881,2021-02-11 16:00,做多,6K极值,45736.67,1514.84,3.384,41.12,4,-1.07,0.8,弱突破,,,2021-02-11 16:00,46102.07,0,0.241,,0.241,1.0x,,1.0x,0.241,,0.241,弱突破平仓,2021
1882,2021-02-08 20:00,做多,6K极值,39558.87,1089.58,2.76,29.87,2479,1.63,4.02,确认,是,43143.79,2021-02-10 20:00,45866.07,12,5.789,0.582,6.371,1.0x,,1.0x,5.789,0.582,6.371,KAMA跟踪止损,2021
1883,2021-02-08 16:00,做多,6K极值,39422.53,1113.94,2.834,29.31,5,3.17,0.66,弱突破,,,2021-02-08 16:00,39474.57,0,0.047,,0.047,1.0x,,1.0x,0.047,,0.047,弱突破平仓,2021
1884,2021-02-08 12:00,做多,6K极值,39159.7,1100.33,2.887,25.4,3,0.42,0.73,弱突破,,,2021-02-08 12:00,39305.94,0,0.133,,0.133,1.0x,,1.0x,0.133,,0.133,弱突破平仓,2021
1885,2021-02-07 20:00,做空,6K极值,37983.71,1053.81,2.694,30.71,9,0.33,1.47,弱突破,,,2021-02-07 20:00,37958.06,0,0.024,,0.024,1.0x,,1.0x,0.024,,0.024,弱突破平仓,2021
1886,2021-02-07 08:00,做空,6K极值,39118.0,1049.67,2.674,32.28,4,2.48,1.29,弱突破,,,2021-02-07 08:00,38897.94,0,0.21,,0.21,1.0x,,1.0x,0.21,,0.21,弱突破平仓,2021
1887,2021-02-06 08:00,做多,基准值,38354.03,1031.32,2.691,30.37,131,1.58,1.92,确认,,,2021-02-07 04:00,39183.05,5,0.804,,0.804,1.0x,,1.0x,0.804,,0.804,KAMA跟踪止损,2021
1888,2021-02-05 20:00,做多,6K极值,37839.33,1062.82,2.817,28.35,6,1.99,1.1,弱突破,,,2021-02-05 20:00,37994.5,0,0.146,,0.146,1.0x,,1.0x,0.146,,0.146,弱突破平仓,2021
